20170201 wmid	SUM(cnt_click)	SUM(cnt_view)	SUM(dwell)
20170201 17591	55	32	1048
20170201 61850	30	373	1048
20170201 142373	13	623	1048
20170201 25647	23	6	1048
20170201 68323	12	172	1048
20170201 130353	19	186	1048
20170201 158569	7	350	1047
20170201 183024	40	563	1047
20170201 120539	19	46	1047
20170201 215061	24	243	1047
20170201 172028	37	203	1047
20170201 75711	37	2698	1047
20170201 148792	18	244	1047
20170201 19866	16	8	1047
20170201 107753	23	164	1047
20170201 179644	7	488	1047
20170201 147063	24	530	1047
20170201 178097	16	324	1047
20170201 100493	7	306	1046
20170201 105986	19	359	1046
20170201 93347	41	261	1046
20170201 15869	5	3	1046
20170201 110763	12	340	1046
20170201 177282	10	283	1046
20170201 166726	15	169	1046
20170201 196572	10	92	1046
20170201 209298	22	264	1046
20170201 145654	14	211	1045
20170201 147083	27	383	1045
20170201 181788	20	1283	1045
20170201 142203	13	725	1045
20170201 43967	21	3	1045
20170201 106575	7	2	1045
20170201 3292	34	4	1044
20170201 83522	29	2416	1044
20170201 135499	15	182	1044
20170201 87782	10	0	1044
20170201 21960	22	25	1044
20170201 133454	20	253	1044
20170201 159332	24	280	1044
20170201 58545	25	751	1043
20170201 69867	26	177	1043
20170201 104699	28	402	1043
20170201 41317	17	41	1043
20170201 138345	14	713	1043
20170201 157349	29	958	1043
20170201 99217	10	285	1043
20170201 129824	17	59	1043
20170201 40248	41	75	1043
20170201 146058	22	211	1043
20170201 147349	29	648	1042
20170201 3158	13	0	1042
20170201 153061	20	249	1042
20170201 234965	12	753	1042
20170201 99301	28	211	1042
20170201 151063	45	1806	1042
20170201 30325	15	58	1042
20170201 197715	6	155	1042
20170201 29659	12	525	1042
20170201 12167	12	118	1042
20170201 57277	31	493	1042
20170201 204574	36	921	1041
20170201 162660	5	106	1041
20170201 65246	14	17	1041
20170201 192106	19	734	1041
20170201 169769	15	403	1041
20170201 149687	15	169	1041
20170201 129533	16	97	1041
20170201 53367	43	86	1041
20170201 131286	23	439	1041
20170201 110139	10	314	1041
20170201 121077	10	794	1041
20170201 220281	61	4989	1041
20170201 75911	18	55	1040
20170201 102705	19	519	1040
20170201 178981	23	733	1040
20170201 195799	14	979	1040
20170201 113809	46	2302	1040
20170201 135621	38	1086	1040
20170201 119109	16	320	1039
20170201 110159	17	127	1039
20170201 131057	21	149	1039
20170201 99143	15	363	1039
20170201 77673	57	6090	1039
20170201 82076	25	24	1039
20170201 194067	30	1118	1039
20170201 194590	15	252	1039
20170201 61851	14	272	1038
20170201 171965	11	119	1038
20170201 126351	35	2724	1038
20170201 192424	8	69	1038
20170201 3590	23	134	1038
20170201 188267	26	393	1038
20170201 74003	25	1022	1038
20170201 1758	38	5	1038
20170201 28366	26	7	1038
20170201 30721	59	78	1037
20170201 114545	15	233	1037
20170201 144726	62	653	1037
20170201 17118	19	5	1037
20170201 189467	22	730	1037
20170201 62005	5	0	1037
20170201 186923	5	178	1037
20170201 13624	41	2261	1037
20170201 83374	15	363	1036
20170201 218882	21	495	1036
20170201 235997	12	924	1036
20170201 245141	25	710	1036
20170201 137047	12	51	1036
20170201 219612	16	619	1036
20170201 208455	6	428	1036
20170201 129917	13	18	1036
20170201 155959	16	145	1036
20170201 134875	8	73	1036
20170201 101482	27	1221	1036
20170201 166016	15	675	1036
20170201 134810	7	75	1036
20170201 101579	25	104	1036
20170201 36242	14	399	1035
20170201 193642	12	176	1035
20170201 189572	15	160	1035
20170201 69363	33	63	1035
20170201 179487	21	364	1035
20170201 73137	21	47	1035
20170201 94615	29	1970	1035
20170201 113091	7	31	1035
20170201 71518	14	46	1035
20170201 98727	47	1237	1034
20170201 205530	26	456	1034
20170201 111026	13	585	1034
20170201 129720	26	632	1034
20170201 182271	9	161	1034
20170201 94266	34	2445	1034
20170201 126368	21	154	1034
20170201 79597	17	785	1034
20170201 118468	7	307	1034
20170201 128808	12	4	1034
20170201 169114	41	1263	1034
20170201 121597	11	319	1033
20170201 161253	15	320	1033
20170201 123894	9	108	1033
20170201 162133	14	177	1033
20170201 77568	29	921	1033
20170201 195677	26	3470	1033
20170201 196125	19	402	1033
20170201 191793	13	456	1033
20170201 186619	29	644	1033
20170201 193710	48	3395	1032
20170201 113584	31	1007	1032
20170201 119414	61	1978	1032
20170201 208012	24	2302	1032
20170201 246671	24	58	1032
20170201 160554	9	85	1032
20170201 117799	9	69	1032
20170201 2426	9	209	1032
20170201 202190	23	891	1031
20170201 37931	10	22	1031
20170201 70557	19	10	1031
20170201 132856	27	194	1031
20170201 64942	11	506	1031
20170201 1879	20	40	1031
20170201 27511	31	0	1031
20170201 144027	47	1059	1031
20170201 182515	16	177	1031
20170201 210209	38	585	1031
20170201 37458	17	244	1031
20170201 92697	11	77	1030
20170201 49375	8	145	1030
20170201 88175	21	151	1030
20170201 110117	12	312	1030
20170201 76956	28	186	1030
20170201 87338	29	237	1030
20170201 91451	8	10	1030
20170201 55834	18	65	1030
20170201 77513	19	71	1030
20170201 89178	11	43	1030
20170201 116518	21	896	1029
20170201 97361	46	2028	1029
20170201 69118	19	645	1029
20170201 51378	42	6	1029
20170201 161380	38	554	1029
20170201 43347	24	3	1029
20170201 216008	13	515	1029
20170201 154249	36	18	1029
20170201 111867	9	0	1029
20170201 157714	48	1038	1029
20170201 197566	21	361	1029
20170201 83255	34	2	1029
20170201 165916	26	669	1029
20170201 205705	16	764	1029
20170201 161919	14	285	1029
20170201 80514	11	190	1029
20170201 123086	6	185	1028
20170201 189407	8	110	1028
20170201 55247	12	382	1028
20170201 108721	20	180	1028
20170201 11399	33	267	1028
20170201 14087	25	59	1028
20170201 60099	33	108	1027
20170201 122634	10	4	1027
20170201 183979	9	270	1027
20170201 58241	9	105	1027
20170201 220247	24	888	1027
20170201 92133	47	214	1027
20170201 111338	11	506	1027
20170201 73608	12	32	1027
20170201 99491	7	188	1027
20170201 68377	16	183	1027
20170201 87100	25	35	1027
20170201 103962	34	5698	1026
20170201 158370	19	505	1026
20170201 115819	20	278	1026
20170201 61609	11	41	1026
20170201 803	23	0	1026
20170201 44878	18	35	1026
20170201 138509	13	1039	1026
20170201 148864	17	160	1025
20170201 27002	25	219	1025
20170201 97719	17	82	1025
20170201 189531	21	302	1025
20170201 126154	23	211	1025
20170201 3543	44	4860	1025
20170201 30242	9	83	1025
20170201 49608	26	88	1025
20170201 76897	8	35	1024
20170201 196884	36	169	1024
20170201 123228	51	6654	1024
20170201 232778	20	189	1024
20170201 188077	21	170	1024
20170201 104769	15	2	1024
20170201 105354	35	1481	1024
20170201 158298	13	471	1023
20170201 110748	31	1033	1023
20170201 110682	14	3	1023
20170201 4985	24	318	1023
20170201 215431	11	362	1023
20170201 164142	31	334	1023
20170201 210618	37	3681	1023
20170201 145258	26	442	1022
20170201 6175	52	130	1022
20170201 38022	36	96	1022
20170201 180367	24	268	1022
20170201 200726	25	1625	1022
20170201 23754	12	68	1022
20170201 143265	10	119	1022
20170201 64228	25	41	1022
20170201 91917	9	181	1022
20170201 156395	35	190	1022
20170201 30009	10	448	1022
20170201 187272	4	127	1022
20170201 83231	26	80	1021
20170201 150404	11	64	1021
20170201 222469	17	207	1021
20170201 91665	16	172	1021
20170201 241276	19	1089	1021
20170201 13153	5	39	1021
20170201 16472	18	44	1021
20170201 200392	17	268	1021
20170201 145652	27	834	1021
20170201 14035	29	172	1020
20170201 95051	5	290	1020
20170201 68882	15	296	1020
20170201 130454	18	5	1020
20170201 10692	47	0	1020
20170201 161020	10	88	1020
20170201 188644	14	87	1020
20170201 91457	13	5	1020
20170201 194289	38	220	1020
20170201 227635	9	773	1020
20170201 141349	16	240	1020
20170201 144298	21	248	1020
20170201 239804	34	940	1020
20170201 217620	29	689	1019
20170201 47939	13	8	1019
20170201 174482	19	900	1019
20170201 49269	26	29	1019
20170201 59455	17	342	1019
20170201 171947	34	655	1019
20170201 215186	41	524	1019
20170201 238545	13	185	1019
20170201 31301	38	1216	1019
20170201 121242	15	164	1018
20170201 84856	34	856	1018
20170201 177422	11	257	1018
20170201 104236	15	220	1018
20170201 132224	29	622	1018
20170201 145901	13	80	1018
20170201 17492	9	6	1018
20170201 180198	12	467	1018
20170201 113222	20	487	1018
20170201 38015	9	2	1018
20170201 79698	25	241	1017
20170201 30942	16	452	1017
20170201 18451	10	215	1017
20170201 76787	30	36	1017
20170201 223012	9	76	1017
20170201 94436	41	1275	1017
20170201 172183	14	979	1017
20170201 196333	30	396	1017
20170201 239354	9	600	1017
20170201 25576	6	22	1017
20170201 42589	25	3	1017
20170201 39865	5	34	1016
20170201 185622	5	362	1016
20170201 73748	15	104	1016
20170201 21566	10	192	1016
20170201 180191	27	214	1016
20170201 22147	30	12	1016
20170201 133775	14	156	1015
20170201 146119	16	243	1015
20170201 153514	16	263	1015
20170201 80199	14	921	1015
20170201 151141	15	476	1015
20170201 121549	39	1490	1015
20170201 124925	14	41	1014
20170201 104711	18	947	1014
20170201 171348	14	1062	1014
20170201 48632	20	36	1014
20170201 113083	10	62	1014
20170201 139812	20	630	1014
20170201 245267	13	175	1014
20170201 176799	11	88	1014
20170201 109715	24	0	1014
20170201 149239	11	397	1013
20170201 113480	20	390	1013
20170201 944	18	472	1013
20170201 60011	15	104	1013
20170201 4122	7	7	1013
20170201 97676	14	571	1013
20170201 209834	44	2729	1013
20170201 150146	33	1519	1013
20170201 214043	26	1385	1012
20170201 73868	9	56	1012
20170201 187305	21	115	1012
20170201 173494	24	989	1012
20170201 132023	28	1103	1012
20170201 172828	14	127	1012
20170201 12785	14	189	1012
20170201 215239	30	279	1012
20170201 14743	24	71	1012
20170201 64309	8	146	1012
20170201 191393	46	1318	1011
20170201 246448	39	821	1011
20170201 17144	38	17	1011
20170201 136994	11	591	1011
20170201 29838	21	20	1011
20170201 83335	16	130	1011
20170201 146487	16	359	1011
20170201 110200	10	449	1011
20170201 140167	45	793	1010
20170201 215802	22	837	1010
20170201 121176	19	461	1010
20170201 145744	27	629	1010
20170201 36048	8	14	1010
20170201 136419	44	867	1010
20170201 164599	11	80	1010
20170201 31378	17	114	1010
20170201 140952	20	229	1010
20170201 136014	20	236	1009
20170201 44537	19	2629	1009
20170201 120198	27	52	1009
20170201 5262	18	96	1009
20170201 161509	21	219	1009
20170201 146775	8	67	1009
20170201 110434	20	146	1009
20170201 209122	10	105	1009
20170201 87375	13	974	1009
20170201 7430	10	67	1009
20170201 12393	18	30	1009
20170201 135520	8	192	1008
20170201 83198	47	70	1008
20170201 214060	25	54	1008
20170201 117089	14	405	1008
20170201 161151	5	544	1008
20170201 47968	21	56	1008
20170201 146108	16	701	1008
20170201 116498	24	863	1008
20170201 136832	7	440	1008
20170201 213044	12	112	1008
20170201 142428	13	332	1007
20170201 34267	11	0	1007
20170201 209215	16	221	1007
20170201 185985	12	142	1007
20170201 138284	107	581	1007
20170201 177109	14	131	1007
20170201 121498	39	4489	1007
20170201 88055	4	17	1007
20170201 194535	13	605	1007
20170201 190435	12	609	1007
20170201 26903	26	2	1006
20170201 166093	11	360	1006
20170201 54801	13	68	1006
20170201 139272	14	199	1006
20170201 6273	47	6	1006
20170201 126218	20	2173	1006
20170201 138966	30	4019	1006
20170201 55374	10	327	1006
20170201 51351	22	208	1005
20170201 93516	12	470	1005
20170201 133330	8	85	1005
20170201 84055	26	50	1005
20170201 100324	21	26	1005
20170201 97155	20	36	1005
20170201 40951	25	20	1005
20170201 230726	17	234	1005
20170201 223952	11	231	1004
20170201 98374	38	160	1004
20170201 81672	11	191	1004
20170201 134463	4	31	1004
20170201 196732	22	295	1004
20170201 202239	18	423	1004
20170201 188086	23	342	1004
20170201 211304	30	470	1004
20170201 104441	31	235	1004
20170201 79801	16	6	1004
20170201 14541	8	11	1003
20170201 20856	34	98	1003
20170201 114598	10	217	1003
20170201 176834	15	321	1003
20170201 122574	23	338	1003
20170201 141376	18	293	1003
20170201 168970	37	603	1003
20170201 201855	18	2023	1003
20170201 15733	9	66	1003
20170201 245955	8	331	1002
20170201 189893	15	195	1002
20170201 41028	14	195	1002
20170201 21918	12	22	1002
20170201 193330	28	725	1001
20170201 167666	16	335	1001
20170201 94908	19	361	1001
20170201 118632	20	1013	1001
20170201 229516	15	60	1001
20170201 206815	22	1074	1001
20170201 93615	7	243	1000
20170201 14487	15	77	1000
20170201 107383	22	446	1000
20170201 175671	34	531	1000
20170201 163319	14	99	1000
20170201 222939	17	504	999
20170201 130185	16	329	999
20170201 243677	12	608	999
20170201 181661	15	1140	999
20170201 197956	11	298	999
20170201 29322	16	172	999
20170201 179157	19	91	999
20170201 41635	10	39	999
20170201 18066	14	36	999
20170201 99338	8	452	998
20170201 227648	4	21	998
20170201 1928	19	13	998
20170201 146094	15	151	998
20170201 124504	26	514	998
20170201 26623	9	48	998
20170201 83358	16	306	998
20170201 194181	16	109	998
20170201 39852	5	58	998
20170201 1865	15	912	998
20170201 115477	19	1007	998
20170201 69988	7	31	998
20170201 138041	16	440	998
20170201 243976	18	366	998
20170201 151669	9	261	997
20170201 161085	16	379	997
20170201 85556	13	455	997
20170201 98563	14	50	997
20170201 218540	14	522	997
20170201 93641	33	1720	997
20170201 126194	9	347	997
20170201 158631	15	328	997
20170201 70709	19	847	997
20170201 223373	11	354	997
20170201 65603	18	156	996
20170201 64187	5	79	996
20170201 210259	32	2251	996
20170201 4097	41	2	996
20170201 89107	12	7	996
20170201 191966	20	353	996
20170201 23797	27	14	996
20170201 6088	49	1326	996
20170201 131471	10	334	996
20170201 19650	16	58	996
20170201 177680	28	335	995
20170201 67128	14	44	995
20170201 11880	23	895	995
20170201 139393	36	407	995
20170201 24887	8	53	995
20170201 174906	34	490	995
20170201 126925	20	79	995
20170201 190267	17	532	995
20170201 248210	19	812	994
20170201 154264	14	171	994
20170201 135847	20	587	994
20170201 144951	25	49	994
20170201 16370	15	64	994
20170201 189644	19	858	994
20170201 13344	48	369	993
20170201 133662	24	267	993
20170201 138939	14	74	993
20170201 106038	13	95	993
20170201 74825	7	1082	993
20170201 82925	26	901	993
20170201 230369	44	2469	993
20170201 159055	18	1784	993
20170201 114746	26	303	993
20170201 180661	14	62	993
20170201 183054	26	3371	993
20170201 248336	5	833	993
20170201 189901	24	538	992
20170201 1006	5	14	992
20170201 185640	33	260	992
20170201 68146	19	11	992
20170201 9212	25	219	992
20170201 45234	59	1	992
20170201 157975	28	629	992
20170201 138548	30	2272	992
20170201 117177	33	2159	992
20170201 85421	29	9	992
20170201 113620	37	7565	992
20170201 202517	18	1028	991
20170201 154755	52	576	991
20170201 180373	32	1690	991
20170201 154124	18	590	991
20170201 156399	14	585	991
20170201 6636	15	87	991
20170201 139878	53	341	990
20170201 110737	9	326	990
20170201 21045	6	26	990
20170201 186272	30	997	990
20170201 22726	21	99	990
20170201 51024	22	679	990
20170201 84604	30	26	989
20170201 15375	25	38	989
20170201 137125	41	47	989
20170201 235126	26	1657	989
20170201 128817	23	663	989
20170201 204517	59	3343	989
20170201 191216	9	356	989
20170201 27739	27	139	989
20170201 58448	26	323	989
20170201 126329	62	1518	989
20170201 184028	45	1012	989
20170201 10202	5	33	988
20170201 181667	59	640	988
20170201 125218	4	89	988
20170201 244716	26	232	988
20170201 1667	6	15	988
20170201 104249	26	115	988
20170201 60295	19	60	988
20170201 90923	12	14	988
20170201 144773	21	374	987
20170201 214501	36	396	987
20170201 183260	34	1576	987
20170201 166197	28	113	987
20170201 97845	10	253	987
20170201 75914	16	493	987
20170201 173707	29	161	987
20170201 188926	15	332	986
20170201 97888	35	197	986
20170201 1296	46	0	986
20170201 143899	29	1526	986
20170201 34636	21	134	986
20170201 166608	39	604	986
20170201 172312	32	2285	986
20170201 56023	18	403	986
20170201 65685	10	179	986
20170201 147129	21	605	985
20170201 228584	24	184	985
20170201 164910	20	2	985
20170201 154844	16	472	985
20170201 189381	14	742	985
20170201 108957	15	394	985
20170201 149967	40	2070	985
20170201 24092	15	3	985
20170201 126937	22	691	985
20170201 53179	10	6	985
20170201 23872	21	299	985
20170201 245942	22	283	984
20170201 87417	19	2048	984
20170201 146373	20	174	984
20170201 140847	10	793	984
20170201 140485	25	537	984
20170201 27356	18	101	984
20170201 68651	16	21	984
20170201 194267	25	345	984
20170201 74837	14	162	984
20170201 193793	19	578	984
20170201 246459	30	2781	984
20170201 13825	14	176	984
20170201 138582	26	458	984
20170201 155291	29	165	984
20170201 157890	23	512	983
20170201 159125	14	27	983
20170201 248354	28	1458	983
20170201 75904	16	24	983
20170201 36947	14	16	983
20170201 39707	9	14	983
20170201 20596	23	56	983
20170201 147105	20	606	983
20170201 218723	13	230	983
20170201 74819	11	21	983
20170201 73409	30	76	983
20170201 205216	20	895	983
20170201 236075	18	222	983
20170201 124803	19	235	983
20170201 135648	14	1145	983
20170201 117280	5	315	982
20170201 113558	16	134	982
20170201 30795	77	1907	982
20170201 1088	12	135	982
20170201 122637	9	425	982
20170201 169777	14	1240	982
20170201 84866	4	8	982
20170201 165292	13	176	981
20170201 210164	15	586	981
20170201 176831	31	310	981
20170201 146351	13	458	981
20170201 72034	10	186	981
20170201 178672	12	169	981
20170201 5590	16	8	981
20170201 145077	11	281	981
20170201 160470	28	329	981
20170201 114342	31	287	981
20170201 126411	5	73	981
20170201 160014	19	107	980
20170201 82649	16	273	980
20170201 15318	7	19	980
20170201 222329	18	401	980
20170201 89530	20	427	980
20170201 121771	25	23	980
20170201 181564	10	69	980
20170201 12435	11	33	980
20170201 87269	11	58	980
20170201 74992	28	155	980
20170201 174951	26	390	980
20170201 27397	7	30	980
20170201 118015	35	64	979
20170201 20695	15	20	979
20170201 53520	27	629	979
20170201 18187	18	154	979
20170201 152472	57	3003	979
20170201 94167	12	6	979
20170201 140512	23	108	978
20170201 66292	24	640	978
20170201 165159	16	345	978
20170201 247982	11	794	978
20170201 117231	20	1135	978
20170201 137909	9	495	978
20170201 68280	11	8	978
20170201 115493	54	3532	978
20170201 22489	27	924	977
20170201 4351	19	683	977
20170201 69801	29	316	977
20170201 204341	61	3076	977
20170201 32460	75	164	977
20170201 171163	23	459	977
20170201 138994	21	184	977
20170201 27226	16	777	977
20170201 80636	26	273	976
20170201 24894	9	12	976
20170201 156918	15	1114	976
20170201 85727	35	411	976
20170201 12623	25	1645	976
20170201 14141	10	56	976
20170201 28667	4	69	976
20170201 210726	33	1584	976
20170201 148014	16	215	976
20170201 136199	24	198	975
20170201 166029	9	63	975
20170201 196388	7	230	975
20170201 123538	78	1759	975
20170201 37778	13	14	975
20170201 178065	17	1021	975
20170201 80111	27	108	975
